area_id,city_id,area_name
170979,187462,Châtelais
170992,187476,Châtenois
171008,187517,Chaussy
171015,187525,Chavagnes
170667,186813,Bresson
170672,186818,Breteuil
170676,186822,Brette
170621,186716,Bourogne
170622,186717,Bourran
170570,186613,Bornel
170630,186725,Boussac
170640,186760,Braccolaccia
170705,186877,Brives-sur-Charente
170708,186880,Brocottes
170719,186917,Bubry
170757,186981,Buzançais
170759,187009,Cairon
170774,187024,Camarès
170777,187027,Cambes
170785,187060,Cannectancourt
170788,187063,Canohès
170748,186972,Bussy-Saint-Martin
170791,187066,Canteleu
170800,187075,Caplong
170819,187120,Cascastel-des-Corbières
170811,187112,Carrouges
170842,187168,Cauvigny
170855,187181,Cazan
170859,187211,Cerisy-la-Forêt
170853,187179,Cayrac
170862,187214,Cernex
170868,187220,Cers
169944,185314,Wanroij
170024,185472,Irbid
170027,185475,Karak
170040,185515,Acquigny
170381,186217,Beaupréau
170389,186225,Beaurepaire
170392,186228,Beausemblant
170396,186232,Beauvau
169911,185229,Ulicoten
169912,185230,Ulvenhout
169917,185261,Vilsteren
169940,185310,Waddinxveen
169964,185360,Westwoud
169965,185361,Westzaan
169970,185366,Wieringerwaard
169972,185368,Wijhe
170008,185430,Zuideinde
170402,186264,Bellac
170407,186269,Bellecombe-en-Beauges
170411,186273,Bellegarde-Poussieu
170017,185465,Tarkwa
170418,186280,Bellignat
170429,186317,Bergues
170433,186321,Bermonville
170448,186362,Besse-sur-Issole
170451,186365,Bessières
170481,186421,Bidache
170502,186468,Blacé
170545,186562,Bondigoux
170557,186574,Bonnemain
170585,186629,Bosset
176376,198611,Cubells
176377,198612,Cubillo
176378,198613,Cubillos Del Sil
176406,198666,El Burgo De Osma
176351,198560,Colmenar Del Arroyo
176342,198526,Chite
175905,197626,Torsted
175916,197663,Tylstrup
175936,197683,Vadum
175891,197612,Toreby
175896,197617,Torp
175990,197814,Canovanas
175999,197823,Guaynabo
306017,317749,Karaman Sed'moy
309768,321500,Khvoynoye
309901,321633,Kil'debyak
310762,322494,Klevernoye
310869,322601,Klintsy
176465,198777,Estadilla
176485,198823,Fornells De La Selva
176489,198827,Fraga
176506,198869,Gándara
176507,198870,Gandesa
176514,198877,Garraf
176521,198910,Gormazo
176525,198914,Grado
176529,198918,Granda
176558,198974,Higueruela
176561,198977,Hondón De Los Frailes
176566,199007,Icod El Alto
176575,199016,Ingenio
176580,199021,Istán
176600,199068,La Baneza
176613,199106,La Esperanza
176628,199121,La Herradura
176681,199224,Las Cuevas
176734,199355,Lozoya
176779,199452,Meis
177636,201240,Dadeville
177515,200989,Cave Spring
176883,199662,Parbayón
176924,199753,Prades
176931,199761,Puebla Tornesa
176941,199771,Puigdalba
176954,199809,Reinosa
176957,199812,Rellinás
176993,199899,San Francisco
176974,199855,Rumoroso
176975,199856,Rupit
177329,200595,Ashville
176768,199415,Martos
176789,199462,Miguelturra
176792,199465,Miller
176808,199507,Montferri
176810,199509,Montijo
176819,199518,Mora
176816,199515,Montroy
176844,199570,Noblejas
176863,199616,Ordes
176896,199675,Pedrajas De San Esteban
176907,199711,Pinedo
176912,199716,Pinoso
176913,199717,Pizarra
178769,203560,Sunland
178989,204013,Yucca
179604,205275,Kumphawapi
179684,205432,Mae Ai
177911,201799,Gridley
177939,201853,Happy Camp
177751,201459,Elgin
177858,201695,Gibson City
179709,205483,Mae Pa (Tak)
314841,326573,Krasnozavodsk
315574,327306,Krotovo
315605,327337,Kruglino
315713,327445,Krutinka
317706,329438,Kutuzovskoye
319694,331426,Levshino
320616,332348,Losinoye
320649,332381,Lotoshino
181779,209750,Kampung Kuala Besut
182562,211363,Kota Belud
174708,195146,Trémuson
174711,195149,Tresques
174622,194956,Ternay
174665,195051,Tillières
174576,194858,Steenvoorde
174577,194885,Sury Aux Bois
174566,194848,Spéracèdes
174596,194904,Talensac
174610,194944,Templeuve
174631,194991,Thiais
174636,194996,Thiers-sur-Thève
174637,194997,Thil
174516,194746,Siouville
174534,194790,Sorde L'Abbaye
174536,194792,Sorigny
174522,194752,Sizun
174548,194804,Soucieu-en-Jarrest
174555,194837,Souvans
174556,194838,Souvignargues
174471,194648,Selongey
174490,194694,Servian
174496,194700,Servon
174499,194703,Seurre
174502,194706,Severac L'Eglise
174435,194586,Saussines
174436,194587,Sautron
174448,194599,Sauze
174460,194636,Seilhac
173801,193269,Poule Les Echarmeaux
173808,193276,Pourcieux
173819,193313,Premery
173789,193257,Pouancé
173793,193261,Pouillé
173852,193372,Pulversheim
173864,193410,Quesmy
173865,193411,Quessoy
173898,193469,Rang
173901,193472,Rans
173907,193478,Raray
173924,193521,Rémalard
173933,193530,Remuzat
173916,193513,Reichshoffen
173951,193574,Ribécourt
173962,193610,Ringeldorf
173975,193623,Rivière
173993,193665,Rognac
173995,193667,Rognonas
174002,193674,Roisel
174011,193708,Roquessels
174331,194360,Saint Pierre De Plesguen
174356,194407,Saint-Samson-sur-Rance
174366,194440,Saint-Thibéry
174373,194447,Saint-Vaast-sur-Seulles
174374,194448,Saint Verand
174387,194486,Sallespisse
174410,194535,Sarlat
174424,194550,Sartilly
174828,195396,Verderonne
174850,195443,Vers
174868,195461,Vétheuil
174877,195496,Vienne-en-Arthies
174812,195354,Velars-sur-Ouche
174798,195340,Vayrac
174802,195344,Vedène
174778,195294,Varennes-Jarcy
174765,195255,Vallans
174727,195191,Ucciani
174732,195196,Ungersheim
175382,196551,Hammel
175333,196450,Gedsted
175352,196495,Graested
174971,195690,Voegtlinshoffen
174972,195691,Voglans
174982,195701,Volx
175330,196447,Gatten
174923,195592,Villeneuve-sous-Dammartin
174926,195595,Villeneuve-Tolosane
174927,195596,Villeny
174928,195597,Villeparisis
174861,195454,Verton
174823,195391,Véranne
174948,195641,Villiers-en-Bière
174962,195681,Vitry-sur-Seine
174965,195684,Viuz-la-Chiésaz
175419,196614,Hersom
175462,196709,Hurup
175437,196658,Holeby
175452,196699,Hulsig
175554,196908,Lejre
175574,196954,Lunderskov
175480,196753,Jels
175495,196768,Jyllinge
175599,197005,Morud
175662,197121,Ørbæk
175675,197160,Østermarie
175691,197177,Padborg
175693,197205,Ranum
175742,197306,Sandved
175834,197476,Stavtrup
175851,197518,Stovring
494071,6576,Escazu
494072,6576,Alajuelita
494091,669649,Lansdowne
494094,3750,Mount Albert
494089,7103,Clarendon Marine
494025,6445,Al Khuwair
494018,513003,Other
494012,669574,Mid Illovo
494726,22016,Diboll
494697,23207,Wolf Point
494701,17419,Amargosa Valley
494705,23338,Spring Lake
494761,21599,Hunterville
494803,8460,Madang
494781,23556,Cockburn Town
494814,17526,Keene
494654,22443,La Grange
494655,22788,Riverdale
494656,22600,Crawfordsville
494663,23299,Marysville
494637,11074,Chatsworth
494641,23257,Marble Hill
494667,23300,Wellington
494668,22352,Benton
494674,23301,Livonia
494122,16928,Kuala Muda
494114,669653,Maitland (NSW)
493550,13075,Sulitjelma
493597,513089,Espelette
493586,512907,Batroun
493587,513489,Taounate
493569,14972,Tripoli
493545,15334,Moi
493561,17157,Artigas
493602,513473,Manarola
493600,513509,Gaillac
493606,512867,Barbaresco
493609,512834,Zarnesti
493622,512880,Allenbach
493623,513284,Chimay
493591,513209,Pogradec
493992,21372,Vatera
494003,6167,Harewood
494004,16918,Al-Jahra
493447,669405,Palmarin
493469,669427,Gucevo
493470,669428,Ivanjica
493481,669439,Ruma
493484,669442,Stara Pazova
493485,669443,Stari Banovci
493489,669447,Vladicin Han
493554,12098,Lakselv
493531,101023,Roncade
493532,8111,Schio
493537,4620,Nieuwvliet
493515,23656,Culebra
493543,3327,Byglandsfjord
493507,669465,Tutoia
493512,10372,Berwick
493520,18150,Vernole
493522,6341,Albarracin
493525,2238,Pancorbo
495759,17914,Hastings / Tyabb
495757,671635,Stolberg
495774,9466,Paddington
495765,671645,Inhambane
495766,671647,Moonambel
495767,11981,West Lakes
495649,390181,Atiu
495778,14865,Klong Thom
496234,102632,Teahupo'o
496216,672515,Quepem
495541,512832,Pangkalpinang
495556,513060,Baturaden
495604,513262,Nusajaya
495645,513078,Manakara
495708,512686,Majuro
494900,21402,Beaudesert
494904,23671,Berry
494907,19494,Cunnamulla
494926,11566,PalmaNova
494846,20338,Bad Brueckenau
494853,17973,Coblence
494840,17651,Saint-Felicien
494841,17658,Saint-Fabien
494823,17617,Rocky Harbour
494837,17586,O'leary
494820,17553,Maria
494817,17533,Lac La Hache
496273,672526,Muckenburra
496249,513501,Northern Nay Pyi Taw
496261,8691,Rawamangun
496333,672882,Sankt Kilian
496334,672883,Notio Pilio
496317,672866,Auserd
496319,672868,Dovre
496325,672874,Gor
496326,672875,Smedstorp
496300,672849,Baruth
496291,672530,Tanjung Bira
496367,672916,Istiea Edipsos
496371,672920,Jocketa
496372,672921,Paranhos
496986,685950,Altreichenau
496987,685951,Arzfeld
496988,685952,Bad Colberg
496358,672907,Noailhac
496359,672908,Nolay
496338,672887,Krzywe
496990,685954,Balesfeld
496992,685956,Beetzendorf
496994,685958,Benzweiler
496995,685959,Bernlohe
496996,685960,Boddenstedt
496998,685962,Brilon-Wald
496999,685963,Bringhausen
497003,685967,Cattenstedt
497004,685968,Dankerode
497006,685970,Dunsum
497007,685971,Ebergotzen
497009,685973,Eimelrod
497016,685980,Feusdorf
497021,685985,Gillenbeuren
497022,685986,Gilserberg
497028,685992,Grunsfeld
497029,685993,Habischried
497030,685994,Heidesee
493450,669408,Warang
493443,669401,Kafountine
493419,669377,Sao Bartolomeu Dos Galegos
493420,669378,Sao Joao Da Pesqueira
493372,669330,Gimonde
493389,669347,Minas Do Lousal
493390,669348,Mogadouro
493366,669324,Estreito
493379,669337,Lagoa Das Furnas
493383,669341,Linhares Da Beira
493385,669343,Meda
493393,669351,Cachoeira
493405,669363,Pavia
493406,669364,Pedrogao
493407,669365,Penha Garcia
493409,669367,Pombeiro
493343,669301,Anjos
493348,669306,Azinhaga Do Ribatejo
493349,669307,Belver
493339,669297,Alvaro
493321,669279,Toque Toque Grande
492662,668620,Canali
492660,668618,Campodipietra
492654,668612,Fucine
492655,668613,Camino Al Tagliamento
492648,668606,Francavilla Marittima
493311,669269,Serra De Sao Bento
493315,669273,Sorriso
492629,668587,Fanna
492630,668588,Fara Gera D'Adda
492631,668589,Farigliano
492610,668568,Cunevo
492617,668575,Dorio
492622,668580,Duino Aurisina
492626,668584,Esino Lario
492608,668566,Croviana
492600,668558,Corsione
492603,668561,Cortina Sulla Strada Del Vino
492586,668544,Collepietro
492590,668548,Comeglians
492571,668529,Chiopris Viscone
492565,668523,Cerro Veronese
492573,668531,Ciardes
492549,668507,Castelnuovo Scrivia
492550,668508,Castelvecchio Di Monteporzio
492533,668491,Caiano - Castel San Niccolo
492516,668474,Zarouhla
492525,668483,Brunello
492521,668479,Hamala
492510,668468,Vlahiana
492497,668455,Moudros
492498,668456,Mylopotamos
492458,668416,Polydroso
492459,668417,Polydrosos
492427,668385,Lygourio
492488,668446,Mesologgi
492476,668434,Stavroupoli
491618,667576,Tagamanent
491621,667579,Talayuelas
491622,667580,Tama
491606,667564,Sot De Chera
491607,667565,Sotillo Del Rincon
491594,667552,Siete Iglesias De Trabancos
491599,667557,Somado-Muros
491603,667561,Sopeira
491586,667544,Serdio
491587,667545,Seron
491570,667528,Santo Domingo De Silos
491576,667534,Sarvise
491574,667532,Sarrion
491559,667517,Sant Sadurni D'Anoia
491564,667522,Santa Maria Leira
491556,667514,Sant Marti Vell
491557,667515,Sant Mateu
491544,667502,Sansoain-Leoz
491545,667503,Sant Climent
491552,667510,Sant Llorenc De Montgai
491537,667495,San Roque De Riomiera
491538,667496,San Tirso De Abres
491539,667497,San Vicente De Toranzo
491533,667491,San Miguel De Valero
491534,667492,San Nicolas Del Puerto
491542,667500,Sandinies
491523,667481,San Esteban De Valdueza
491524,667482,San Jose De La Rinconada
491506,667464,Saldes
491507,667465,Salduero
490714,666672,Aroche
491512,667470,Samaniego
491513,667471,Samos
491497,667455,Ruisenada
491499,667457,Sabaris
491485,667443,Robregordo
491487,667445,Rodellar
491488,667446,Rodonya
491489,667447,Royuela
491475,667433,Ribera De Cardos
491476,667434,Ricote
491479,667437,Riocorvo
491480,667438,Riolobos
491482,667440,Rioseco
492354,668312,Ayios Nikolaos Oros
492350,668308,Apraos
492351,668309,Aselinos
491688,667646,Valderredible
491673,667631,Urda
492347,668305,Ano Volimes
491682,667640,Valcarlos-Luzaide
491683,667641,Valdaliga
491684,667642,Valdelarco
491656,667614,Tramacastilla
491654,667612,Torviscon
491660,667618,Tresviso
491646,667604,Torrelles De Llobregat
491638,667596,Toloriu
492462,668420,Psathi
492448,668406,Pentati
492456,668414,Platanitis Maronia
492432,668390,Makryrachi
492433,668391,Malles
492437,668395,Manganari
492385,668343,Fanari
492398,668356,Kitries
492361,668319,Dilofo
492362,668320,Distomo
492389,668347,Aroniadika
492416,668374,Levidi Arkadias
492417,668375,Ligiades
492405,668363,Kounoupidiana
492407,668365,Kroussonas Heraklion
492410,668368,Lampero
497313,686277,Delchevo
497317,686281,Duvanlii
497976,686940,Laluque
497308,686272,Berkovitsa
497980,686944,Landean
497983,686947,Landrevarzec
497985,686949,Langatte
497986,686950,Langlerial
497291,686255,Regetovka
497292,686256,Sebedrazie
497293,686257,Spisska Bela
497294,686258,Spisske Bystre
497284,686248,Kyselica
497297,686261,Svaty Anton
497298,686262,U Sykory
497302,686266,Aydemir
497300,686264,Vysny Kubin
497988,686952,L'Arbresle
497989,686953,Larceveau-Arros-Cibits
497991,686955,L'Argentiere-la-Bessee
497992,686956,Larmor-Baden
498001,686965,Laval-en-Laonnois
498002,686966,Lavardens
498003,686967,Lavaudieu
497998,686962,Laugnac
498009,686973,Le Bourg-Dun
498011,686975,Le Chalmieu
498017,686981,Le Landreau
498018,686982,Le Mas-d'Agenais
497192,686156,Rousky
497193,686157,Rusland
497195,686159,Saint Boswells
497196,686160,Salperton
497211,686175,Berneau
497216,686180,Bonsin
497220,686184,Cierreux
497183,686147,Llanbrynmair
497224,686188,Elingen
497225,686189,Gembes
497233,686197,Les Riesses
497228,686192,Hollebeke
497230,686194,La Haye
497240,686204,Nettinne
497248,686212,Oudekapelle
497252,686216,Resteigne
497254,686218,Roly
497258,686222,Slijpe
497259,686223,Tellin
497260,686224,Ten Eiken
497261,686225,Tiegem
497244,686208,Olloy-sur-Viroin
497245,686209,Onhaye
497264,686228,Vlessart
497270,686234,Zichemsveld
497271,686235,Beladice
497272,686236,Bezovec
497274,686238,Dolna Strehova
497266,686230,Westvleteren
497281,686245,Kl'acçe
497282,686246,Kluknava
497286,686250,Liptovska Kokava
497287,686251,Marcelova
497288,686252,Mocçenok
497289,686253,Opatovce nad Nitrou
497014,685978,Fehrow
497033,685997,Huttenrode
497036,686000,Kallstadt
497037,686001,Kalt
497041,686005,Kerschenbach
497042,686006,Kleinensiel
497045,686009,Kolzenburg
497046,686010,Kossow
497049,686013,Langen Brutz
497051,686015,Lautzenbrucken
497052,686016,Leideneck
497054,686018,Liebenscheid
497056,686020,Mahring
497058,686022,Mamming
497059,686023,Meisburg
497060,686024,Menkhausen
497061,686025,Merschbach
497063,686027,Miltach
497065,686029,Mondfeld
497076,686040,Oberrarbach
497078,686042,Oersberg
497079,686043,Ohorn
497080,686044,Olmscheid
497081,686045,Padberg
497082,686046,Panzweiler
497083,686047,Pillig
497084,686048,Plutscheid
497085,686049,Pouch
497069,686033,Nessmeraltendeich
497071,686035,Neuglobsow
497073,686037,Neusalza-Spremberg
497091,686055,Reinhardtsdorf
497095,686059,Rinchnach
497097,686061,Rodenas
497098,686062,Rodershausen
497099,686063,Rolandswerth
497104,686068,Schnabelwaid
497110,686074,Sevenig
497101,686065,Schlettau
497102,686066,Schlierschied
497115,686079,Stadlern
497117,686081,Stapelmoor
497118,686082,Stassfurt
497119,686083,Steineberg
497125,686089,Tellerhauser
497126,686090,Tiefenpolz
497127,686091,Titmaringhausen
497128,686092,Trechtingshausen
497122,686086,Stuthof
497123,686087,Suderholz
497131,686095,Unteregg
497133,686097,Urberg
497135,686099,Uxheim
497143,686107,Wildpoldsried
497144,686108,Wildsteig
497145,686109,Willanzheim
497146,686110,Windehausen
497147,686111,Wissmar
497138,686102,Vorden
497140,686104,Wamel
497151,686115,Bosanska Dubica
497164,686128,Cilcennin
497165,686129,Colbost
497166,686130,Congerstone
497167,686131,Craven Arms
497168,686132,Dalbury Lees
497169,686133,Desertmartin
497170,686134,Dunscore
497156,686120,Balaruminmore
497159,686123,Bodinnick
497160,686124,Broadwell
497174,686138,Glenfinnan
497175,686139,Godshill
497176,686140,Horncliffe
497177,686141,Irthington
497179,686143,Kilconquhar
497185,686149,Lower Swanwick
497186,686150,Margam
497187,686151,Pennan
497189,686153,Port William
497190,686154,Puncknowle
497199,686163,Smailholm
497201,686165,Straid
497202,686166,Stronmilchan
497203,686167,Thornton Curtis
497204,686168,Threlkeld
498014,686978,Le Crestet
498025,686989,Le Theil-sur-Huisne
498026,686990,Legeville et Bonfays
498036,687000,Les Oubeaux
498045,687009,Lieurey
498042,687006,Lesterps
498051,687015,Lixy
498057,687021,Longvillers
498054,687018,Lombres
498069,687033,Lurcy-Levis
498075,687039,Machy
498076,687040,Magny-Jobert
498078,687042,Malay-le-Petit
498073,687037,Lussault-sur-Loire
498090,687054,Mareuil-sur-Ay
498093,687057,Marigny-le-Cahouet
498095,687059,Marmanhac
498099,687063,Marville
498101,687065,Masleon
498103,687067,Maure-de-Bretagne
498104,687068,Maurens-Scopont
498106,687070,Mazille
498107,687071,Meigne-le-Vicomte
498109,687073,Melrand
498112,687076,Menskirch
498114,687078,Merris
498115,687079,Merry-la-Vallee
498117,687081,Messimy
498122,687086,Milizac
498123,687087,Moirey
498124,687088,Moissac-Bellevue
498135,687099,Montaimont
498136,687100,Montastruc-Saves
498137,687101,Montaulieu
498138,687102,Montaut-Ariege
498139,687103,Montbenoit
498141,687105,Montdurausse
498142,687106,Montemboeuf
498143,687107,Montfort-sur-Boulzane
498127,687091,Monbequi
498145,687109,Monthelie
498146,687110,Montherlant
498149,687113,Montils
498151,687115,Montjoyer
498152,687116,Montmarault
498133,687097,Montagnac-sur-Lede
498156,687120,Montverdun
498159,687123,Morigny
498160,687124,Morjuan
498163,687127,Mouriez
498170,687134,Nanteuil-de-Bourzac
498171,687135,Nantheuil
498172,687136,Negrepelisse
498168,687132,Musculdy
498174,687138,Neuf-Eglise
498179,687143,Neussargues-Moissac
498180,687144,Neuville-du-Poitou
498182,687146,Niederschaeffolsheim
498183,687147,Nitry
498184,687148,Nivolas-Vermelle
498187,687151,Nouart
498188,687152,Noyalo
498189,687153,Noyal-sous-Bazouges
498190,687154,Noyers-Bocage
498192,687156,Noyers-sur-Serein
498194,687158,Nuille-sur-Vicoin
498195,687159,Nuncq
498199,687163,Ollieres
498177,687141,Neuilly-en-Thelle
498206,687170,Orx
498207,687171,Ostabat-Asme
498210,687174,Panzoult
498211,687175,Paray-sous-Brailles
498212,687176,Parigne-l'Eveque
498214,687178,Pauilhac
498215,687179,Payroux
498217,687181,Pech-Luna
498221,687185,Perles-et-Castelet
498223,687187,Petit-Appeville
498226,687190,Peyrat-de-Bellac
498229,687193,Peyrouse
498232,687196,Pierrefitte-en-Auge
498233,687197,Pierre-Percee
498234,687198,Pietra Longa Salvini
498237,687201,Pillac
498242,687206,Pleine-Selve
498243,687207,Plemy
498244,687208,Plessix-Balisson
498245,687209,Plestan
498248,687212,Plounevez-Lochrist
498257,687221,Ponteves
498258,687222,Pont-Scorff
498259,687223,Portets
498263,687227,Pouy-Roquelaure
498264,687228,Pouzac
498265,687229,Prads-Haute-Bleone
498267,687231,Pre-en-Pail
498255,687219,Pontaix
498270,687234,Prisches
498274,687238,Puimisson
498276,687240,Puycornet
498277,687241,Puygaillard
498281,687245,Quaedypre
498283,687247,Racines
498284,687248,Rahling
498285,687249,Raids
498288,687252,Ramousies
498290,687254,Rauville-la-Place
498291,687255,Reallon
498292,687256,Realville
498293,687257,Reilhanette
498294,687258,Rennes-le-Chateau
498279,687243,Puynormand
498297,687261,Retaud
498939,687903,Sabinosa
498940,687904,Sabugos
498941,687905,Salavinera
498945,687909,Samalus
498951,687915,San Quintin de Mediona
498956,687920,Sant Llorenc de la muga
498959,687923,Santa Olalla del Cala
498960,687924,Sauri
498965,687929,Serradilla
498973,687937,Son Del Pi
498975,687939,Sot de Ferrer
498978,687942,Tarancuena
498979,687943,Tardienta
498980,687944,Tavertet
498962,687926,Selorio
498984,687948,Torralba de Aragon
498987,687951,Torres de Albarracin
498989,687953,Totanes
498990,687954,Totero
498992,687956,Traveseres
498998,687962,Vega de Valdetronco
498999,687963,Vera de Moncayo
499000,687964,Villa de Don Fadrique
499002,687966,Villaciervos
499006,687970,Villamateo
499008,687972,Villanueva de Carazo
499010,687974,Villanueva de la Pena
499012,687976,Villanueva del Trabuco
499015,687979,Viver
499018,687982,Zurgena
499028,687992,Cekanowo
499029,687993,Cekcyn
499030,687994,Chotowa
499031,687995,Cisow
499034,687998,Czerna
499035,687999,Czmonia
499722,10871,That Luang
499260,688224,Isola Santa
499230,688194,Cravanzana
499236,688200,Donato
499239,688203,Felitto
499240,688204,Ferrere
499245,688209,Frassineta
499246,688210,Fratticciola
499247,688211,Frigole
499255,688219,Grancona
499741,690283,Portland
499745,690285,Jwaneng
499764,693576,Arguello
499773,693585,Dos Pozos
499774,693586,Duggan
499775,693587,El Maiten
499776,693588,Esteban Echeverria
499787,693599,San Jose
499788,693600,San Lorenzo
499789,693601,Santo Tome
499759,693571,Oulmes
499760,693572,Tan-Tan
499803,693615,Castilla La Nueva
499810,693622,Ocana
499811,693623,Pamplona
499815,693627,Salamina
499822,693634,Blatnicka
499823,693635,Bohdanec
499824,693636,Boretin
499825,693637,Branzez
499828,693640,Cotkytle
499829,693641,Dubenec
499833,693645,Klecany
499834,693646,Kleny
499840,693652,Na Muslove
499851,693663,Slatina
499852,693664,Uncin
499853,693665,Vidnava
499854,693666,Vrane Nad Vltavou
499847,693659,Pozorka
499848,693660,Racin
499860,693672,Al KhaÅRijah
499861,693673,Al Qalyr
499868,693680,Anaphotia
499876,693688,Autti
499878,693690,Hankamaki
499881,693693,Reposaari
499882,693694,Kameno Poselok
499026,687990,Busewo
499039,688003,Gora Motyczna
499043,688007,Grodztwo
499046,688010,Holendry Giwartowskie
499050,688014,Jaroslaw
499053,688017,Kielczowek
499057,688021,Krogulcza
499055,688019,Kondratow
499066,688030,Lipowki
499068,688032,Miedzyrzec Podlaski
499069,688033,Moderowka
499070,688034,Naklo
499071,688035,Namyslow
499085,688049,Sieciemin
499087,688051,Skarbimierzyce
499088,688052,Slodyczki
499089,688053,Sochocin
499090,688054,Sojki
499093,688057,Stara Slupia
499098,688062,Tlokinia
499101,688065,Ustrzyki Gorne
499102,688066,Uszew
499103,688067,Wierzchoslawice
499104,688068,Wierzenica
499117,688081,Coporaque
499118,688082,Lamud
499107,688071,Wola Matiaszowa
499108,688072,Woryty
499109,688073,Wrony
499111,688075,Wziachowo Wielkie
499112,688076,Zakret
499129,688093,Dromod
499130,688094,Inis Meain
499131,688095,Kilmore Quay
499125,688089,Baylet
499133,688097,Lettermacaward
499134,688098,Millstreet
499137,688101,AÅyios Pandeleimon
499144,688108,Paralia Kallonis
499147,688111,Pingwe
499159,688123,Bagni di Stigliano
499161,688125,Barrea
499167,688131,Borgo Celano
499170,688134,Brienza
499172,688136,Broccostella
499177,688141,Cagnola
499195,688159,Castel Fusano
499186,688150,Carbognano
499189,688153,Casate Belvedere
499190,688154,Casateia
499193,688157,Cassano Magnago
499211,688175,Cerreto d'Esi
499212,688176,Cessole
499214,688178,Champorcher
499218,688182,Ciglie
499227,688191,Costa di Serina
499232,688196,Crevari
499969,693921,Melipeuco
499966,693918,Los Lingues
499994,693946,Kolodezhno
499995,693947,Kozlin
499997,693949,Kutsevolivka
500608,10871,Thadeua
500616,11229,Al Wadi
499887,693839,Comayagua
499888,693840,Juticalpa
499889,693841,Angeles
499895,693847,Punta Mala
499884,693696,Szurdokpuspoki
499885,693697,Tiszaderzs
499904,693856,Kadirli
499905,693857,Kasimlar
499911,693863,Alsen
499916,693868,Kvicksund
499922,693874,Sarna
499926,693878,Vastra Laisvall
499930,693882,Cotundo
499937,693889,Papallacta
499946,693898,Raufarhofn
499953,693905,Klapmuts
499935,693887,Huigra
499958,693910,West Bekaa
499961,693913,Capitan Pastene
499973,693925,San Jose
502376,701877,Ricobayo
502382,701883,Robinson Crusoe
502383,701884,Rothenthurn
502366,701867,Quibdo
502367,701868,Quintanaduenas
502368,701869,Quintans
502389,701890,Saint Stephen
502390,701891,Saint-Livres
502402,701903,Santo Tomas Chautla
502403,701904,Sao Joao Batista do Gloria
502404,701905,Sao Miguel de Acha
502353,701854,Pradell
502340,701841,Pehuajo
502341,701842,Penedones
500685,671776,Honiara
502346,701847,Polny Kesov
502350,701851,Porto Manga
502351,701852,Porto Mendes
502329,701830,Ojo de Agua
502330,701831,Oliva de Plasencia
502331,701832,Opont
502332,701833,Ordiales
501687,701148,Haut-Ogooue
502338,701839,Pau dos Ferros
500643,18341,Lugang Township
500644,694532,Central Kalahari
500646,694534,Shama
500769,700230,Ravne na Koroskem
501458,700919,Zaqatala
501651,701112,Fianarantsoa
501678,701139,Oueme
501480,700941,Hince?ti
501547,701008,Prey Veng
501610,701071,Choiseul
275177,287008,Dahu Township
275632,756,Niaosong District
484623,8600,Felsotarkany
484963,514098,West Helena
484964,514099,West Harwich
484967,514102,Weaverville
484968,514103,Wauconda
484970,514105,Waterville
484975,514110,Warrensburg
484976,514111,Warner
484600,3750,Pukekohe
485019,514154,San Anselmo
485015,514150,Selkirk
485016,514151,Scottsville
485010,514145,South Paris
485011,514146,Slatyfork
485013,514148,Sheffield
485000,514135,Sunapee
485002,514137,Stonewall
485006,514141,Stanardsville
485008,514143,Springfield Center
484978,514113,Walpole
484987,514122,Ty Ty
484988,514123,Twain Harte
484990,514125,Topaz
484993,514128,Terre Hill
484984,514119,Utopia
484997,514132,Sunset Beach
485021,514156,Salem
485022,514157,Saint Martinville
485023,514158,Saint Joseph
485025,514160,Saint Bernard De Lacolle
485026,514161,Saint Ansgar
485027,514162,Sabetha
485030,514165,Rogersville
485031,514166,Rocky Ford
485034,514169,Ringwood
485036,514171,Rigby
485037,514172,Ridge
485038,514173,Richmond
485041,514176,Rehoboth
485042,514177,Red Lion
485043,514178,Red Hook
485044,514179,Ravenna
485045,514180,Quitman
485046,514181,Quincy
485050,514186,Port Tobacco
485051,514187,Port Haywood
485054,514190,Plainfield
485056,514192,Pitkin
485058,514194,Pilot Point
485097,514233,Nashville
485098,514234,Naples
485100,514236,Murphys
485084,514220,North Bennington
485086,514222,Newmanstown
485087,514223,Newfane
485089,514225,New Windsor
485060,514196,Perryville
485061,514197,Perryopolis
485064,514200,Paxton
485066,514202,Patten
485068,514204,Parrottsville
485072,514208,Oxford
485073,514209,Osjakow
485077,514213,Oneonta
485078,514214,Old Lyme
485079,514215,Oceano
485108,514244,Millersville
485109,514245,Miller Place
485110,514246,Milford
485111,514247,Midland
485120,514256,McGregor
485104,514240,Morell
485127,514263,Manchester
485128,514264,Manawa
485129,514265,Manasquan
485130,514266,Mahomet
485131,514267,Madison
485134,514270,Lowell
485135,514271,Loudonville
485136,514272,Loretto
485137,514273,Long Valley
485123,514259,Marquez
485142,514278,Litchfield
485144,514280,Lemon Cove
485148,514284,Lancaster
485212,514348,Gap
485213,514349,Frenchtown
485214,514350,Fredericktown
485215,514351,Fredericktown
485217,514353,Fowler
485219,514355,Forestville
485221,514357,Folkston
485189,514325,Hawthorne
485192,514328,Hancock
485193,514329,Hampton
485200,514336,Greenbrier
485201,514337,Green Cove Springs
485202,514338,Goshen
485205,514341,Glanbrook
